datetime,ur/h,usv/h,t,p0,humid,windspd,Td,rrr,mm24,mm48
13.01.2019 18:00,89.92,0.46,2.7,728.4,83,3,0,0,0,0
13.01.2019 21:00,91.6,0.45,1.8,728.7,84,2,-0.6,0,0,0
14.01.2019 0:00,90.49,0.46,1.3,728.6,89,1,-0.3,0,0,0
14.01.2019 3:00,91.73,0.46,1,728.5,88,1,-0.8,0,0,0
14.01.2019 6:00,93.83,0.47,0.3,728,95,2,-0.4,0,0,0
14.01.2019 9:00,92.27,0.46,0,728.3,96,2,-0.5,0,0,0
14.01.2019 12:00,93.8,0.46,2.6,727.3,81,3,-0.4,0,0,0
14.01.2019 15:00,91.32,0.46,4.4,726.4,64,5,-1.8,0,0,0
14.01.2019 18:00,92.62,0.46,-1.6,727,94,5,-2.5,0,0,0
14.01.2019 21:00,91.42,0.46,-1.9,726.9,94,4,-2.7,0,0,0
15.01.2019 0:00,91.13,0.46,-1.6,726.5,94,3,-2.4,0,0,0
15.01.2019 3:00,95.38,0.47,-1.9,726.7,94,2,-2.8,0,0,0
15.01.2019 6:00,91.44,0.46,-2.3,726.7,95,1,-3,0,0,0
15.01.2019 9:00,90.33,0.46,-2.7,727.5,96,1,-3.2,0,0,0
15.01.2019 12:00,92.37,0.46,0.6,726.9,81,0,-2.3,0,0,0
15.01.2019 15:00,91.29,0.46,2.6,726.3,75,1,-1.5,0,0,0
15.01.2019 18:00,92.05,0.46,-0.4,725.8,92,2,-1.5,0,0,0
15.01.2019 21:00,92.86,0.46,-1.4,724.1,96,3,-1.9,0,0,0
16.01.2019 0:00,89.41,0.46,-2,722.7,97,3,-2.4,0,0,0
16.01.2019 3:00,94.05,0.47,-2.1,721.4,96,1,-2.7,0,0,0
16.01.2019 6:00,92.94,0.46,-2,720.9,96,1,-2.6,0,0,0
16.01.2019 9:00,91.44,0.45,-2.3,720.9,96,1,-2.8,0,0,0
16.01.2019 12:00,89.63,0.46,3.1,722,81,1,0.1,0,0,0
16.01.2019 15:00,93.57,0.46,2.4,725.7,74,7,-1.8,0,0,0
16.01.2019 18:00,88.75,0.45,0.5,728.7,76,5,-3.3,0,0,0
16.01.2019 21:00,90.52,0.46,-0.2,730.3,67,3,-5.6,0,0,0
17.01.2019 0:00,91.51,0.46,-1,731.2,73,2,-5.2,0,0,0
17.01.2019 3:00,93.76,0.46,-1.9,732.3,77,2,-5.4,0,0,0
17.01.2019 6:00,88.84,0.45,-3,732.7,84,1,-5.4,0,0,0
17.01.2019 9:00,91.83,0.46,-1.8,734.2,80,1,-4.8,0,0,0
17.01.2019 12:00,90.97,0.45,2.4,734.8,44,2,-8.8,0,0,0
17.01.2019 15:00,90.68,0.45,1.2,735.8,62,4,-5.3,0,0,0
17.01.2019 18:00,86.3,0.44,-2.1,736.9,80,2,-5.1,0,0,0
17.01.2019 21:00,92.4,0.47,-3.5,738.1,87,2,-5.4,0,0,0
18.01.2019 0:00,94.75,0.45,-6.9,738.3,92,0,-8,0,0,0
18.01.2019 3:00,91.32,0.47,-9.3,739,92,1,-10.4,0,0,0
18.01.2019 6:00,92.81,0.46,-9.9,739.1,90,1,-11.3,0,0,0
18.01.2019 9:00,89.35,0.44,-7.6,739.7,88,1,-9.2,0,0,0
18.01.2019 12:00,91.13,0.47,3.3,738.8,57,0,-4.6,0,0,0
18.01.2019 15:00,90.33,0.44,7.1,738.2,29,1,-9.7,0,0,0
18.01.2019 18:00,89.38,0.46,1.9,738.6,55,1,-6.4,0,0,0
18.01.2019 21:00,91.76,0.46,-0.7,738.3,62,2,-7.2,0,0,0
19.01.2019 0:00,92.52,0.47,-5.9,738.1,80,0,-8.8,0,0,0
19.01.2019 3:00,89.7,0.44,-8.4,738,84,1,-10.6,0,0,0
19.01.2019 6:00,88.68,0.45,-10,737.3,88,1,-11.6,0,0,0
19.01.2019 9:00,91.09,0.46,-7.4,737.2,83,0,-9.9,0,0,0
19.01.2019 12:00,92.84,0.47,4.1,736.7,38,1,-9,0,0,0
19.01.2019 15:00,95.79,0.46,8.6,736.1,25,1,-10.4,0,0,0
19.01.2019 18:00,86.59,0.44,2.9,736.9,54,1,-5.7,0,0,0
19.01.2019 21:00,90.81,0.46,-1.6,736.9,73,1,-5.8,0,0,0
20.01.2019 0:00,93.06,0.46,-0.8,737.5,70,0,-5.6,0,0,0
20.01.2019 3:00,91.7,0.45,0.2,737.8,69,0,-4.9,0,0,0
20.01.2019 6:00,88.27,0.45,-0.4,738.5,75,1,-4.3,0,0,0
20.01.2019 9:00,90.75,0.45,0.7,739.3,74,1,-3.4,0,0,0
20.01.2019 12:00,91,0.45,5,739.9,73,1,0.6,0,0,0
20.01.2019 15:00,92.68,0.46,3.4,739.9,80,2,0.3,0,0,0
20.01.2019 18:00,88.97,0.45,1.1,740.2,92,2,-0.1,0,0,5
20.01.2019 21:00,92.59,0.46,1,739.9,96,3,0.4,0,0,5
21.01.2019 0:00,93,0.47,1.1,739.6,97,3,0.6,0,0,5
21.01.2019 3:00,92.97,0.45,1.3,739,91,3,-0.1,0,0,5
21.01.2019 6:00,90.05,0.46,0,738.1,92,3,-1.2,0,0,5
21.01.2019 9:00,91.73,0.45,-0.6,737.4,90,4,-2.1,0,0,5
21.01.2019 12:00,88.52,0.45,2.3,736,83,4,-0.4,0,0,5
21.01.2019 15:00,92.24,0.46,2.2,734.5,84,4,-0.3,0,0,5
21.01.2019 18:00,92.65,0.47,0.2,733.9,92,3,-1,0,5,5
21.01.2019 21:00,93.07,0.45,-0.7,733.5,94,2,-1.6,0,5,5
22.01.2019 0:00,92.88,0.46,-2,732.9,97,1,-2.4,0,5,5
22.01.2019 3:00,90.86,0.45,-2.1,733.1,97,1,-2.5,0,5,5
22.01.2019 6:00,90.37,0.46,-2,733.4,96,0,-2.6,0,5,5
22.01.2019 9:00,90.49,0.45,1.6,734.4,91,0,0.3,0,5,5
22.01.2019 12:00,90.52,0.45,3.5,735.4,91,2,2.1,0,5,5
22.01.2019 15:00,90.11,0.45,1.7,736,94,2,0.8,0,5,5
22.01.2019 18:00,91.63,0.46,-0.8,737.4,96,1,-1.4,5,5,5
22.01.2019 21:00,94.39,0.47,-1.6,738.1,94,2,-2.4,0,0,0
23.01.2019 0:00,92.59,0.45,-2.3,738.4,95,3,-3,0,0,0
23.01.2019 3:00,89.48,0.46,-3.2,738.1,95,3,-3.9,0,0,0
23.01.2019 6:00,92.21,0.46,-3.4,737.7,96,4,-3.9,0,0,0
23.01.2019 9:00,91.47,0.46,-3.4,738,95,3,-4.1,0,0,0
23.01.2019 12:00,92.3,0.47,-2.5,737.5,94,6,-3.3,0,0,0
23.01.2019 15:00,89.54,0.45,-2.9,736.5,95,6,-3.6,0,0,0
23.01.2019 18:00,93.1,0.45,-3.3,736.9,96,5,-3.8,0,0,0
23.01.2019 21:00,91.54,0.46,-2.8,736.4,96,6,-3.3,0,0,0
24.01.2019 0:00,89.51,0.45,-1.9,736.2,96,3,-2.4,0,0,0
24.01.2019 3:00,91.13,0.46,-1.6,736.1,93,4,-2.6,0,0,0
24.01.2019 6:00,91.45,0.45,-1.5,735.1,90,4,-2.9,0,0,0
24.01.2019 9:00,92.27,0.46,-1.5,735.1,90,4,-2.9,0,0,0
24.01.2019 12:00,94.3,0.48,-1.2,733.8,90,3,-2.7,0,0,0
24.01.2019 15:00,95.79,0.47,-1,732.7,90,3,-2.5,0,0,0
24.01.2019 18:00,89.67,0.46,-2.2,731.9,94,4,-3.1,0,0,0
24.01.2019 21:00,94.08,0.47,-0.6,730.7,90,3,-2,0,0,0
25.01.2019 0:00,92.3,0.46,-1.3,730.8,92,1,-2.4,0,0,0
25.01.2019 3:00,92.71,0.45,-1.8,731,96,0,-2.4,0,0,0
25.01.2019 6:00,93.29,0.47,-2.3,731.2,96,2,-2.8,0,0,0
25.01.2019 9:00,93.32,0.46,-3.2,732.6,96,1,-3.7,0,0,0
25.01.2019 12:00,91.48,0.46,1.6,733.4,84,3,-0.8,0,0,0
25.01.2019 15:00,92.52,0.46,1.4,734.3,91,3,0,0,0,0
25.01.2019 18:00,91.73,0.46,1.3,735.7,92,3,0.1,0,0,0
25.01.2019 21:00,94.21,0.47,2.1,736.3,88,4,0.3,0,0,0
26.01.2019 0:00,94.81,0.47,1.8,736.6,86,5,-0.4,0,0,0
26.01.2019 3:00,92.4,0.46,2.4,736.4,85,5,0.1,0,0,0
26.01.2019 6:00,92.65,0.46,2.3,735.2,86,5,0.1,0,0,0
26.01.2019 9:00,92.24,0.47,2.5,732.5,86,4,0.4,0,0,0
26.01.2019 12:00,92.9,0.46,2.2,734,100,6,2.2,0,0,0
26.01.2019 15:00,92.17,0.46,1.7,732.9,93,5,0.6,0,0,0
26.01.2019 18:00,89.79,0.46,0.4,732.7,96,5,-0.2,0,0,0
26.01.2019 21:00,91.32,0.45,-0.3,732.2,96,4,-0.9,0,0,0
27.01.2019 0:00,93.7,0.46,-0.3,731.8,95,3,-1,0,0,0
27.01.2019 3:00,90.49,0.46,-0.2,731.3,91,3,-1.5,0,0,0
27.01.2019 6:00,92.55,0.47,-0.4,730.3,92,3,-1.5,0,0,0
27.01.2019 9:00,87.92,0.43,0,729.7,92,4,-1.1,0,0,0
27.01.2019 12:00,88.52,0.45,1.1,728.5,89,4,-0.6,0,0,0
27.01.2019 15:00,90.62,0.45,1.3,727.5,89,4,-0.3,0,0,0
27.01.2019 18:00,91.38,0.46,0.5,727.6,92,4,-0.7,0,0,0
27.01.2019 21:00,91.6,0.45,0.3,728.5,92,2,-0.8,0,0,0
28.01.2019 0:00,89.86,0.45,0.4,729.7,93,1,-0.6,0,0,0
28.01.2019 3:00,89.89,0.46,0.4,730.8,93,1,-0.6,0,0,0
28.01.2019 6:00,91.6,0.45,-1.2,730.9,96,2,-1.8,0,0,0
28.01.2019 9:00,88.05,0.44,-0.3,731.8,94,1,-1.1,0,0,0
28.01.2019 12:00,90.43,0.46,8.5,731.7,68,1,2.8,0,0,0
28.01.2019 15:00,91,0.46,9.1,731.5,71,3,4,0,0,0
28.01.2019 18:00,91.51,0.45,5.9,732.6,81,2,2.9,0,0,0
28.01.2019 21:00,88.97,0.45,5.2,732.6,84,1,2.7,0,0,0
29.01.2019 0:00,93,0.46,4.1,732.7,92,3,2.9,0,0,0
29.01.2019 3:00,89.32,0.45,3.7,733.1,91,2,2.4,0,0,0
29.01.2019 6:00,89.7,0.46,3.7,733.7,89,1,2,0,0,0
29.01.2019 9:00,94.11,0.46,3.7,735.1,88,1,1.8,0,0,0
29.01.2019 12:00,89,0.45,5.1,735.5,81,2,2,0,0,0
29.01.2019 15:00,89.83,0.45,8.8,735.1,67,3,3,0,0,0
29.01.2019 18:00,89.35,0.45,4.5,736,84,2,2,0,0,0
29.01.2019 21:00,92.91,0.46,3.3,736.9,92,3,2.1,0,0,0
30.01.2019 0:00,88.9,0.46,2.1,737,94,2,1.2,0,0,0
30.01.2019 3:00,90.94,0.44,1.2,737.1,95,2,0.5,0,0,0
30.01.2019 6:00,90.27,0.46,1.2,736.3,96,3,0.6,0,0,0
30.01.2019 9:00,89,0.45,1.9,736.6,95,3,1.2,0,0,0
30.01.2019 12:00,88.97,0.43,1.9,736.3,94,4,1,0,0,0
30.01.2019 15:00,90.33,0.46,1.7,735.9,95,4,1,0,0,0
30.01.2019 18:00,92.78,0.46,1.4,735.9,94,6,0.6,0,0,0
30.01.2019 21:00,90.71,0.47,2.1,735.1,93,5,1.1,0,0,0
31.01.2019 0:00,95.03,0.47,2.3,734.9,93,3,1.2,0,0,0
31.01.2019 3:00,92.87,0.46,1.4,734.8,94,4,0.6,0,0,0
31.01.2019 6:00,90.68,0.46,0.4,734.8,94,4,-0.4,0,0,0
31.01.2019 9:00,89.66,0.45,0.2,735,96,5,-0.4,0,0,0
31.01.19 12:00,88.81,0.45,1,734.8,96,5,0.4,0,0,0
31.01.19 15:00,91.73,0.45,1.4,734.7,94,4,0.6,0,0,0
31.01.19 18:00,89.12,0.45,1.2,735,94,4,0.3,0,0,0.3
31.01.19 21:00,91.16,0.45,0.7,734.8,95,3,0,0,0,0.3
01.02.19 00:00,89.92,0.46,0.1,734.8,96,4,-0.5,0,0,0.3
01.02.19 03:00,89.98,0.44,-0.1,734.3,96,3,-0.7,0,0,0.3
01.02.19 06:00,91,0.47,0.1,734.2,92,2,-1,0,0,0.3
01.02.19 09:00,91.1,0.44,0.4,734.2,92,3,-0.8,0,0,0.3
01.02.19 12:00,91.1,0.47,0.9,733.8,88,4,-0.9,0,0,0.3
01.02.19 15:00,92.49,0.46,1.5,733.4,85,4,-0.8,0,0,0.3
01.02.19 18:00,92.81,0.47,1.2,734,87,3,-0.7,0,0.3,0.3
01.02.19 21:00,91.76,0.45,1,734.4,88,2,-0.8,0,0.3,0.3
02.02.19 00:00,93.67,0.48,1,735,89,1,-0.7,0,0.3,0.3
02.02.19 03:00,91.57,0.46,0.9,735.3,88,1,-0.9,0,0.3,0.3
02.02.19 06:00,96.87,0.48,0.6,736.1,90,0,-0.8,0,0.3,0.3
02.02.19 09:00,92.21,0.46,1.5,737.1,89,0,-0.1,0,0.3,0.3
02.02.19 12:00,94.43,0.46,3.4,737.3,86,0,1.3,0,0.3,0.3
02.02.19 15:00,93.03,0.46,7.3,737,78,1,3.7,0,0.3,0.3
02.02.19 18:00,94.97,0.48,5.9,738.2,85,0,3.5,0.3,0.3,0.3
02.02.19 21:00,89.63,0.44,3.6,739,91,0,2.3,0,0,0
03.02.19 00:00,91.98,0.46,2.1,739.5,94,0,1.2,0,0,0
03.02.19 03:00,91.29,0.47,1.8,739.8,95,0,1,0,0,0
03.02.19 06:00,97.22,0.48,2.9,740.3,95,0,2.2,0,0,0
03.02.19 09:00,94.43,0.48,3.6,741.4,95,0,2.8,0,0,0
03.02.19 12:00,93.67,0.46,6,741.7,81,1,2.9,0,0,0
03.02.19 15:00,90,0.45,7.6,741.6,78,2,4,0,0,0
03.02.19 18:00,94.3,0.48,5.3,742.7,85,1,3,0,0,0
03.02.19 21:00,92.71,0.47,3.6,743.3,89,3,2,0,0,0
04.02.19 00:00,94.33,0.46,2.5,743.5,95,3,1.7,0,0,0
04.02.19 03:00,94.68,0.48,2.5,743.6,96,3,1.9,0,0,0
04.02.19 06:00,90.49,0.46,1.7,743.9,97,4,1.2,0,0,0
04.02.19 09:00,93.86,0.46,1.3,744.8,95,4,0.6,0,0,0
04.02.19 12:00,92.65,0.47,3.6,744.5,85,5,1.2,0,0,0
04.02.19 15:00,93.06,0.46,6,744.1,73,5,1.5,0,0,0
04.02.19 18:00,90.81,0.45,2.4,744.3,88,4,0.6,0,0,0
04.02.19 21:00,92.11,0.46,1.8,744.1,93,4,0.7,0,0,0
05.02.19 00:00,90.71,0.46,-0.1,743.5,96,4,-0.7,0,0,0
05.02.19 03:00,92.21,0.47,-0.2,743.2,95,3,-0.9,0,0,0
05.02.19 06:00,92.43,0.46,-1.1,743.3,96,1,-1.6,0,0,0
05.02.19 09:00,92.81,0.46,-2.2,743.8,96,3,-2.7,0,0,0
05.02.19 12:00,90.37,0.46,-1.5,743.3,96,4,-2.1,0,0,0
05.02.19 15:00,92.27,0.46,-1.6,743.1,90,4,-3.1,0,0,0
05.02.19 18:00,91.76,0.46,-2.3,742.9,90,3,-3.7,0,0,0
05.02.19 21:00,93.79,0.48,-1.3,742,91,4,-2.6,0,0,0
06.02.19 00:00,95.25,0.46,-0.9,741.4,94,2,-1.7,0,0,0
06.02.19 03:00,93.57,0.48,-1,740.8,92,4,-2.2,0,0,0
06.02.19 06:00,92.72,0.45,-1.7,740.1,93,3,-2.7,0,0,0
06.02.19 09:00,91.86,0.47,-1.3,740.1,94,1,-2.2,0,0,0
06.02.19 12:00,93.35,0.47,0.7,738.7,85,2,-1.5,0,0,0
06.02.19 15:00,90.18,0.45,2.4,737.1,80,3,-0.8,0,0,0
06.02.19 18:00,92.86,0.46,0,736.9,89,3,-1.6,0,0,0
06.02.19 21:00,92.84,0.47,-1.1,735.4,94,3,-1.9,0,0,0
07.02.19 00:00,92.08,0.46,-1.7,734.7,96,1,-2.3,0,0,0
07.02.19 03:00,93.54,0.48,-1.8,734.1,96,1,-2.3,0,0,0
07.02.19 06:00,96.05,0.46,-1.7,733.8,97,0,-2.1,0,0,0
07.02.19 09:00,92.4,0.47,0.9,733.6,89,2,-0.8,0,0,0
07.02.19 12:00,93.86,0.46,10.2,733.6,48,3,-0.5,0,0,0
07.02.19 15:00,88.91,0.45,10.8,733.9,43,2,-1.4,0,0,0
07.02.19 18:00,91.76,0.45,5.3,735.7,76,1,1.3,0,0,0.5
07.02.19 21:00,90.81,0.46,2.9,736.9,82,1,0.1,0,0,0.5
08.02.19 00:00,89.48,0.45,2.1,737.5,89,1,0.4,0,0,0.5
08.02.19 03:00,90.69,0.45,0.7,737.8,96,3,0.1,0,0,0.5
08.02.19 06:00,90.56,0.45,-0.2,738.1,97,3,-0.6,0,0,0.5
08.02.19 09:00,92.56,0.46,-0.3,738.5,98,3,-0.6,0,0,0.5
08.02.19 12:00,90.27,0.46,0.1,738.4,97,4,-0.3,0,0,0.5
08.02.19 15:00,92.17,0.46,0.7,737.9,93,4,-0.3,0,0,0.5
08.02.19 18:00,89.45,0.45,0.6,738.2,92,4,-0.5,0,0.5,0.5
08.02.19 21:00,91.35,0.46,-0.1,738.4,96,4,-0.7,0,0.5,0.5
09.02.19 00:00,94.21,0.46,-0.3,738,96,5,-0.9,0,0.5,0.5
09.02.19 03:00,88.87,0.45,-0.2,737.7,96,4,-0.7,0,0.5,0.5
09.02.19 06:00,90.71,0.46,-0.8,737.6,97,3,-1.2,0,0.5,0.9
09.02.19 09:00,91.38,0.46,0,738,97,4,-0.4,0,0.5,0.9
09.02.19 12:00,90.68,0.45,0.4,737.5,96,5,-0.2,0,0.5,0.9
09.02.19 15:00,90.9,0.46,0.7,737,94,5,-0.2,0,0.5,0.9
09.02.19 18:00,91.7,0.46,0.1,737.5,93,5,-0.9,0.5,0.5,0.9
09.02.19 21:00,90,0.46,-0.8,737.9,96,4,-1.4,0,0,0.4
10.02.19 00:00,97.79,0.48,-0.8,737.6,96,3,-1.3,0,0,0.4
10.02.19 03:00,91.67,0.45,-0.7,737.5,96,4,-1.2,0,0,0.4
10.02.19 06:00,90.11,0.45,-0.5,737.6,96,3,-1.1,0,0.4,0.4
10.02.19 09:00,91.92,0.46,0.2,738.1,95,2,-0.5,0,0.4,0.4
10.02.19 12:00,92.75,0.47,1.5,737.9,91,3,0.2,0,0.4,0.4
10.02.19 15:00,93.76,0.46,1.9,737.5,90,3,0.4,0,0.4,0.4
10.02.19 18:00,90.36,0.46,1.5,738,92,2,0.3,0,0.4,0.4
10.02.19 21:00,93.22,0.47,1.5,738,94,1,0.7,0,0.4,0.4
11.02.19 00:00,93.16,0.46,1,737.9,95,1,0.3,0,0.4,0.4
11.02.19 03:00,88.87,0.45,1,738,96,1,0.4,0,0.4,0.4
11.02.19 06:00,92.62,0.47,0.8,738.1,97,1,0.3,0.4,0.4,0.4
11.02.19 09:00,95.76,0.48,1.8,738.8,95,1,1.1,0,0,0
11.02.19 12:00,90.71,0.45,5.3,738.5,86,2,3.2,0,0,0
11.02.19 15:00,90.49,0.45,6.6,738,83,3,3.9,0,0,0
11.02.19 18:00,88.02,0.45,5,738.7,86,3,2.9,0,0,0
11.02.19 21:00,91.92,0.45,4.1,738.8,91,3,2.7,0,0,0
12.02.19 00:00,90.52,0.46,3,737.9,92,3,1.8,0,0,0
12.02.19 03:00,92.65,0.47,1.7,737.7,92,4,0.5,0,0,0
12.02.19 06:00,91.51,0.45,0.9,737.3,91,4,-0.4,0,0,0
12.02.19 09:00,91.22,0.45,1,737.5,94,3,0.2,0,0,0
12.02.19 12:00,93.61,0.47,1.5,737.3,90,5,0,0,0,0
12.02.19 15:00,95.03,0.47,1.9,736.3,89,6,0.3,0,0,0
12.02.19 18:00,90.97,0.46,2,736.9,86,5,-0.1,0,0,0
12.02.19 21:00,94.43,0.48,1.5,737.2,76,6,-2.3,0,0,0
13.02.19 00:00,91.24,0.45,-1.8,737.8,92,4,-2.9,0,0,0
13.02.19 03:00,89.1,0.45,-2,738.2,95,3,-2.7,0,0,0
13.02.19 06:00,93.83,0.47,-1.8,738.4,96,4,-2.3,0,0,0.6
13.02.19 09:00,92.87,0.47,-1.4,739.3,92,4,-2.5,0,0,0.6
13.02.19 12:00,92.05,0.46,0.5,739.8,84,3,-2,0,0,0.6
13.02.19 15:00,92.65,0.47,2.4,739.2,79,4,-0.9,0,0,0.6
13.02.19 18:00,94.17,0.46,0.9,739.3,87,3,-1,0,0,1
13.02.19 21:00,90.11,0.44,0.3,739.2,90,2,-1.2,0,0,1
14.02.19 00:00,91.13,0.46,0,739.1,93,0,-1,0,0,1
14.02.19 03:00,92.17,0.46,-2.5,739.1,96,2,-3,0,0,1
14.02.19 06:00,91.92,0.47,-0.8,739.2,96,2,-1.4,0,0.6,1
14.02.19 09:00,92.56,0.46,1.8,739.9,94,1,0.9,0,0.6,1
14.02.19 12:00,91.51,0.46,3,739.6,87,1,1.1,0,0.6,1
14.02.19 15:00,91.95,0.46,3.5,738.9,79,6,0.1,0,0.6,1
14.02.19 18:00,90.56,0.46,1.5,739,88,2,-0.3,0,1,1
14.02.19 21:00,94.4,0.46,0.2,739.1,94,1,-0.6,0,1,1
15.02.19 00:00,91.95,0.47,0.3,738.7,93,2,-0.7,0,1,1
15.02.19 03:00,93.13,0.46,0.1,738.7,96,2,-0.5,0,1,1
15.02.19 06:00,91.06,0.46,-0.1,738.9,96,1,-0.6,0.6,1,1.2
15.02.19 09:00,93.57,0.46,-0.3,739.4,97,3,-0.7,0,0.4,0.6
15.02.19 12:00,91.38,0.46,-0.6,739.3,97,3,-1,0,0.4,0.6
15.02.19 15:00,93.48,0.46,-0.6,738.8,98,2,-0.9,0,0.4,0.6
15.02.19 18:00,93.22,0.47,-0.6,739,97,2,-1,0.4,0.4,0.6
15.02.19 21:00,93.38,0.47,-0.5,739.1,96,1,-1.1,0,0,0.2
16.02.19 00:00,92.68,0.46,-0.5,737.5,94,1,-1.3,0,0,0.2
16.02.19 03:00,95,0.46,-2.3,736.6,96,0,-2.9,0,0,0.2
16.02.19 06:00,91.44,0.46,-1.5,736.8,94,2,-2.3,0,0.2,0.2
16.02.19 09:00,94.59,0.48,0.4,736.8,89,2,-1.3,0,0.2,0.2
16.02.19 12:00,94.3,0.46,5.5,735.1,62,5,-1.3,0,0.2,0.2
16.02.19 15:00,91.95,0.46,6.5,733.9,53,3,-2.4,0,0.2,0.2
16.02.19 18:00,91.06,0.45,2.5,734.8,63,5,-3.9,0,0.2,0.2
16.02.19 21:00,90.46,0.46,?,736.4,?,4,-4.1,0,0.2,0.2
17.02.19 00:00,89.76,0.45,0.5,736,83,6,-2.1,0,0.2,0.2
17.02.19 03:00,92.24,0.46,0.8,735.7,82,5,-1.9,0,0.2,0.2
17.02.19 06:00,91.92,0.45,0.9,735.5,82,7,-1.9,0.2,0.2,0.2
17.02.19 09:00,93.45,0.48,1.9,736,79,5,-1.4,0,0,0
17.02.19 12:00,93.41,0.46,6.1,734.8,63,7,-0.4,0,0,0
17.02.19 15:00,94.46,0.48,9.7,732.6,56,4,1.3,0,0,0
17.02.19 18:00,91.12,0.46,6.9,731.7,69,4,1.5,0,0,0
17.02.19 21:00,93,0.47,6.6,730.7,54,3,-2.1,0,0,0
18.02.19 00:00,92.84,0.46,9.9,729.2,38,6,-3.7,0,0,0
18.02.19 03:00,93.67,0.48,7.9,728.2,43,6,-3.9,0,0,0
18.02.19 06:00,96.46,0.46,5.2,727.3,61,6,-1.8,0,0,0
18.02.19 09:00,90.75,0.46,8.2,727.9,51,8,-1.4,0,0,0
18.02.19 12:00,90.88,0.46,6,729.3,71,4,1,0,0,0
18.02.19 15:00,90.36,0.45,4.2,730,68,8,-1.2,0,0,0
18.02.19 18:00,91.98,0.46,3.3,731.2,58,7,-4.2,0,0,0
18.02.19 21:00,90.3,0.46,1.5,733.3,62,6,-5.1,0,0,0
19.02.19 00:00,95.29,0.47,-1.1,734.9,66,2,-6.7,0,0,0
19.02.19 03:00,90.94,0.45,-1.5,736,64,3,-7.5,0,0,0
19.02.19 06:00,88.48,0.46,-3,736.9,71,3,-7.5,0,0,0
19.02.19 09:00,94.65,0.47,-1.4,738.4,62,6,-7.8,0,0,0
19.02.19 12:00,95.16,0.47,3.6,738.9,41,5,-8.4,0,0,0
19.02.19 15:00,91.57,0.47,5.4,739.2,32,5,-10.2,0,0,0
19.02.19 18:00,89.22,0.44,0.7,740.6,43,1,-10.7,0,0,0
19.02.19 21:00,92.97,0.46,-4.3,742.3,63,1,-10.4,0,0,0
20.02.19 00:00,90.97,0.46,-6.5,741.9,77,1,-9.9,0,0,0
20.02.19 03:00,91.76,0.46,-5.7,740.9,69,3,-10.6,0,0,0
20.02.19 06:00,91.7,0.45,-4.7,734.8,76,0,-8.3,0,0,0
20.02.19 09:00,91.45,0.47,-0.6,735.1,63,1,-6.8,0,0,0
20.02.19 12:00,91.26,0.46,5.7,737.9,37,3,-8.1,0,0,0
20.02.19 15:00,92.93,0.45,8.1,736.6,27,4,-10.1,0,0,0
20.02.19 18:00,88.37,0.45,4.4,736,35,3,-9.9,0,0,0
20.02.19 21:00,90.87,0.46,-0.3,736,48,2,-10.2,0,0,0
21.02.19 00:00,92.97,0.47,-5.3,735.7,64,0,-11.1,0,0,0
21.02.19 03:00,90.94,0.46,-5.8,735.3,76,1,-9.4,0,0,0
21.02.19 06:00,92.71,0.47,-4.7,734.8,76,0,-8.3,0,0,0
21.02.19 09:00,92.78,0.46,-0.6,735.1,63,1,-6.8,0,0,0
21.02.19 12:00,91.86,0.46,9.4,734.2,25,1,-9.7,0,0,0
21.02.19 15:00,93.7,0.47,12.5,732.7,16,1,-12.7,0,0,0
21.02.19 18:00,90.84,0.45,6.3,733,28,1,-10.9,0,0,0
21.02.19 21:00,91.64,0.46,0.9,734,59,1,-6.3,0,0,0
22.02.19 00:00,91.25,0.46,1.9,734.3,75,4,-2.2,0,0,0
22.02.19 03:00,91.89,0.46,1,733.6,70,1,-4,0,0,0
22.02.19 06:00,92.33,0.46,-0.9,734.3,82,2,-3.7,0,0,0
22.02.19 09:00,96.05,0.47,3.7,735.2,70,4,-1.3,0,0,0
22.02.19 12:00,90.08,0.46,5.6,734.9,59,3,-1.8,0,0,0
22.02.19 15:00,90.36,0.44,6.3,734.8,54,1,-2.3,0,0,0
22.02.19 18:00,91.67,0.47,5.7,735.6,57,3,-2.3,0,0,0
22.02.19 21:00,95.41,0.47,3.9,735.8,64,4,-2.4,0,0,0
23.02.19 00:00,92.56,0.47,1.6,735.7,72,4,-3,0,0,0
23.02.19 03:00,89.51,0.44,0.2,736.4,76,3,-3.5,0,0,0
23.02.19 06:00,92.43,0.47,-1.4,736.8,83,2,-4,0,0,0
23.02.19 09:00,94.43,0.47,2.3,738,75,2,-1.8,0,0,0
23.02.19 12:00,94.91,0.46,6.4,738,61,3,-0.7,0,0,0
23.02.19 15:00,92.81,0.46,6.5,738,61,3,-0.6,0,0,0
23.02.19 18:00,90.21,0.44,4.1,738.8,71,2,-0.7,0,0,0
23.02.19 21:00,88.78,0.46,2.6,740.1,78,1,-0.9,0,0,0
24.02.19 00:00,95.38,0.46,3.5,740.5,76,1,-0.4,0,0,0
24.02.19 03:00,92.05,0.46,2.7,740.9,77,1,-0.9,0,0,0
24.02.19 06:00,92.27,0.46,1.8,741.3,80,0,-1.4,0,0,0
24.02.19 09:00,90.46,0.45,3.2,742,78,1,-0.3,0,0,0
24.02.19 12:00,90.24,0.45,2.9,742.4,81,2,0,0,0,0
24.02.19 15:00,87.76,0.44,1.7,742.8,86,1,-0.5,0,0,0
