datetime,t,p0,humid,windspd,Td,rrr,mm24,mm48
16.06.2020 18:00,21.1,680.3,73,3,16.0,0.4,0.8,3.1
16.06.2020 21:00,20.7,679.6,35,6,4.8,0,2.4,5.7
17.06.2020 00:00,15.3,679.7,60,2,7.6,0,2.4,5.7
17.06.2020 03:00,14.0,679.6,68,3,8.1,0,2.4,5.7
17.06.2020 06:00,14.5,679.6,71,1,9.3,0.4,2.4,5.7
17.06.2020 09:00,18.6,679.9,61,2,11.0,0,2.3,5.3
17.06.2020 12:00,23.9,679.5,58,1,15.1,0,2.3,5.3
17.06.2020 15:00,20.1,679.9,71,1,14.6,0,2.3,5.3
17.06.2020 18:00,19.1,679.5,87,1,16.8,2,2.3,5.3
17.06.2020 21:00,16.1,680.0,87,3,13.9,0,3.3,4.1
18.06.2020 00:00,16.2,679.0,78,1,12.3,0,3.3,4.1
18.06.2020 03:00,12.8,677.4,88,1,10.9,0,3.3,4.1
18.06.2020 06:00,13.0,677.6,87,1,10.8,0.3,3.3,4.1
18.06.2020 09:00,19.8,677.2,64,1,12.8,0,3,3.8
18.06.2020 12:00,24.8,676.9,41,3,10.8,0,3,3.8
18.06.2020 15:00,21.6,676.6,62,4,14.0,0,3,3.8
18.06.2020 18:00,14.9,678.1,92,1,13.6,3,3,3.8
18.06.2020 21:00,16.9,677.4,67,5,10.7,0,0.8,2.8
19.06.2020 00:00,15.0,676.2,83,1,12.2,0,0.8,2.8
19.06.2020 03:00,13.2,676.5,90,2,11.5,0,0.8,2.8
19.06.2020 06:00,14.7,676.6,84,1,12.0,0,0.8,2.8
19.06.2020 09:00,20.2,676.6,62,1,12.6,0,0.8,2.8
19.06.2020 12:00,22.1,676.6,53,1,12.0,0,0.8,2.8
19.06.2020 15:00,21.6,676.4,66,0,15.0,0,0.8,2.8
19.06.2020 18:00,17.0,676.6,88,2,14.9,0.8,0.8,2.8
19.06.2020 21:00,15.1,677.0,91,1,13.6,0,2,4
20.06.2020 00:00,14.4,676.7,91,1,13.0,0,2,4
20.06.2020 03:00,15.0,676.5,94,1,14.0,0,2,4
20.06.2020 06:00,14.8,676.1,90,2,13.2,0,2,4
20.06.2020 09:00,20.4,676.6,69,1,14.5,0,2,4
20.06.2020 12:00,23.7,676.3,54,1,13.7,0,2,4
20.06.2020 15:00,19.5,676.6,77,0,15.4,0,2,4
20.06.2020 18:00,16.2,676.8,81,1,13.0,2,2,4
20.06.2020 21:00,14.6,677.5,87,2,12.5,0,2,2
21.06.2020 00:00,13.3,676.7,87,2,11.1,0,2,2
21.06.2020 03:00,12.8,676.6,87,2,10.7,0,2,2
21.06.2020 06:00,13.3,676.4,88,1,11.4,0,2,2
21.06.2020 09:00,20.3,676.1,57,1,11.4,0,2,2
21.06.2020 12:00,23.4,676.0,61,1,15.3,0,2,2
21.06.2020 15:00,14.0,677.4,92,1,12.7,0,2,2
21.06.2020 18:00,15.2,676.9,89,2,13.3,2,2,2
21.06.2020 21:00,13.3,676.6,92,2,12.0,0,0,0
22.06.2020 00:00,13.0,677.8,89,2,11.2,0,0,0
22.06.2020 03:00,11.1,677.6,92,2,9.8,0,0,0
22.06.2020 06:00,12.4,678.3,87,1,10.3,0,0,0
22.06.2020 09:00,21.0,678.5,55,1,11.6,0,0,0
22.06.2020 12:00,23.2,678.6,58,1,14.4,0,0,0
22.06.2020 15:00,22.3,678.8,62,0,14.6,0,0,0
22.06.2020 18:00,22.6,679.2,59,2,14.2,0,0,0
22.06.2020 21:00,17.4,679.6,62,4,10.1,0,0,5
23.06.2020 00:00,13.5,679.3,82,1,10.5,0,0,5
23.06.2020 03:00,12.0,679.9,80,2,8.7,0,0,5
23.06.2020 06:00,15.1,680.5,70,1,9.6,0,0,5
23.06.2020 09:00,22.5,680.5,50,3,11.4,0,0,8
23.06.2020 12:00,27.9,680.3,42,1,13.7,0,0,8
23.06.2020 15:00,27.5,680.2,39,2,12.3,0,0,8
23.06.2020 18:00,24.8,680.1,43,3,11.5,0,0,8
23.06.2020 21:00,18.6,680.6,74,2,13.8,0,5,8
24.06.2020 00:00,16.0,680.0,55,1,7.0,0,5,8
24.06.2020 03:00,13.6,680.2,66,1,7.4,0,5,8
24.06.2020 06:00,14.7,680.0,64,2,7.9,0,5,8
24.06.2020 09:00,26.0,679.6,34,1,8.9,0,8,8
24.06.2020 12:00,30.2,679.6,27,2,9.0,0,8,8
24.06.2020 15:00,26.6,679.4,31,1,8.2,0,8,8
24.06.2020 18:00,15.0,682.6,95,1,14.2,5,8,8
24.06.2020 21:00,15.7,681.7,82,2,12.6,0,3,3
25.06.2020 00:00,13.8,681.6,93,2,12.6,0,3,3
25.06.2020 03:00,13.5,681.3,90,2,11.8,0,3,3
25.06.2020 06:00,14.1,682.1,80,1,10.7,3,3,3
25.06.2020 09:00,19.6,682.4,60,0,11.7,0,0,0
25.06.2020 12:00,22.7,682.8,59,1,14.3,0,0,0
25.06.2020 15:00,20.7,683.5,64,1,13.6,0,0,0
25.06.2020 18:00,19.3,684.4,60,1,11.3,0,0,0
25.06.2020 21:00,17.1,685.0,72,2,12.0,0,0,0
26.06.2020 00:00,12.9,685.2,87,2,10.7,0,0,0
26.06.2020 03:00,12.0,685.0,85,1,9.6,0,0,0
26.06.2020 06:00,15.3,684.9,69,1,9.5,0,0,0
26.06.2020 09:00,20.2,684.8,55,2,10.8,0,0,0
26.06.2020 12:00,21.6,684.6,44,4,8.8,0,0,0
26.06.2020 15:00,22.5,684.1,40,2,8.1,0,0,0
26.06.2020 18:00,21.2,683.8,42,2,7.7,0,0,0
26.06.2020 21:00,17.2,684.5,48,2,6.1,0,0,0
27.06.2020 00:00,13.6,684.1,57,3,5.1,0,0,0
27.06.2020 03:00,13.4,683.7,54,4,4.1,0,0,0
27.06.2020 06:00,13.6,683.5,64,3,6.8,0,0,0
27.06.2020 09:00,17.8,683.6,35,3,2.0,0,0,0
27.06.2020 12:00,19.4,683.5,38,5,4.7,0,0,0
27.06.2020 15:00,21.6,683.2,35,3,5.5,0,0,0
27.06.2020 18:00,20.6,682.5,37,2,5.2,0,0,0
27.06.2020 21:00,15.5,682.6,55,1,6.3,0,0,0
28.06.2020 00:00,14.6,681.9,57,4,6.1,0,0,0
28.06.2020 03:00,11.7,681.8,72,2,6.7,0,0,0
28.06.2020 06:00,12.2,681.7,73,0,7.5,0,0,0
28.06.2020 09:00,20.0,681.7,45,1,7.7,0,0,0
28.06.2020 12:00,23.1,681.1,39,2,8.3,0,0,0
28.06.2020 15:00,25.1,680.9,27,1,4.6,0,0,0
28.06.2020 18:00,23.3,680.8,26,1,2.9,0,0,0
28.06.2020 21:00,15.8,681.1,51,3,5.7,0,0,0
29.06.2020 00:00,11.8,680.6,66,2,5.6,0,0,0
29.06.2020 03:00,10.7,679.8,67,1,4.7,0,0,0
29.06.2020 06:00,12.6,679.3,68,1,6.7,0,0,0
29.06.2020 09:00,22.8,678.4,34,1,5.9,0,0,0
29.06.2020 12:00,27.1,678.1,23,1,4.5,0,0,0
29.06.2020 15:00,27.8,677.3,20,2,2.7,0,0,0
29.06.2020 18:00,26.2,677.1,25,1,4.4,0,0,0
29.06.2020 21:00,16.6,677.9,55,2,7.4,0,0,0
30.06.2020 00:00,14.3,677.9,64,2,7.5,0,0,0
30.06.2020 03:00,12.5,677.4,70,2,7.2,0,0,0
30.06.2020 06:00,14.8,677.9,61,0,7.2,0,0,0
30.06.2020 09:00,23.8,677.8,36,1,7.8,0,0,0
30.06.2020 12:00,26.4,677.6,31,2,7.7,0,0,0
30.06.2020 15:00,27.2,677.4,30,1,8.2,0,0,0
30.06.2020 18:00,25.1,678.0,32,1,7.4,0,0,0
30.06.2020 21:00,18.6,679.3,62,2,11.2,0,0,0
01.07.2020 00:00,15.7,679.4,69,2,10.0,0,0,0
01.07.2020 03:00,12.6,680.0,83,1,9.8,0,0,0
01.07.2020 06:00,15.2,680.5,70,0,9.8,0,0,0
01.07.2020 09:00,23.9,680.5,40,3,9.4,0,0,0
01.07.2020 12:00,26.8,680.5,33,4,9.1,0,0,0
01.07.2020 15:00,26.7,680.2,33,3,9.2,0,0,0
01.07.2020 18:00,26.3,680.3,36,2,9.9,0,0,0
01.07.2020 21:00,19.9,681.2,58,4,11.4,0,0,0
02.07.2020 00:00,17.7,682.0,66,1,11.3,0,0,0
02.07.2020 03:00,13.9,681.4,82,2,10.8,0,0,0
02.07.2020 06:00,16.1,681.8,70,1,10.6,0,0,0
02.07.2020 09:00,24.9,681.9,42,2,11.1,0,0,0
02.07.2020 12:00,27.8,681.3,27,5,7.2,0,0,0
02.07.2020 15:00,28.7,680.8,23,3,5.3,0,0,0
02.07.2020 18:00,26.5,680.8,24,3,4.1,0,0,0
02.07.2020 21:00,19.0,681.6,52,3,9.0,0,0,0
03.07.2020 00:00,18.1,681.1,52,4,7.9,0,0,0
03.07.2020 03:00,13.7,680.8,72,1,8.8,0,0,0
03.07.2020 06:00,16.8,680.8,64,0,10.0,0,0,0
03.07.2020 09:00,26.2,680.6,32,2,8.3,0,0,0
03.07.2020 12:00,28.0,680.5,32,2,9.8,0,0,0
03.07.2020 15:00,28.4,680.2,30,2,9.4,0,0,0
03.07.2020 18:00,25.7,680.4,37,2,9.8,0,0,0
03.07.2020 21:00,21.7,681.0,57,3,12.9,0,0,0
04.07.2020 00:00,20.7,680.5,62,3,13.0,0,0,0
04.07.2020 03:00,15.6,680.5,77,2,11.6,0,0,0
04.07.2020 06:00,17.2,680.6,68,1,11.1,0,0,0
04.07.2020 09:00,26.2,680.5,41,1,11.8,0,0,0
04.07.2020 12:00,31.0,680.2,32,1,12.6,0,0,0
04.07.2020 15:00,26.4,680.3,46,2,13.9,0,0,0
04.07.2020 18:00,25.7,680.2,51,1,14.8,0,0,0
04.07.2020 21:00,20.8,680.5,71,1,15.3,0,0,0
05.07.2020 00:00,16.3,679.8,79,2,12.6,0,0,0
05.07.2020 03:00,15.8,679.7,80,2,12.3,0,0,0
05.07.2020 06:00,17.3,679.6,73,1,12.4,0,0,0
05.07.2020 09:00,26.7,679.1,42,1,12.7,0,0,0
05.07.2020 12:00,31.2,678.6,31,1,12.3,0,0,0
05.07.2020 15:00,28.9,678.6,31,1,10.0,0,0,0
05.07.2020 18:00,27.8,678.4,32,2,9.6,0,0,0
05.07.2020 21:00,20.6,678.8,63,2,13.2,0,0,0
06.07.2020 00:00,17.4,678.7,68,2,11.4,0,0,0
06.07.2020 03:00,15.1,678.4,78,2,11.3,0,0,0
06.07.2020 06:00,16.9,678.4,72,1,11.7,0,0,0
06.07.2020 09:00,27.1,677.8,37,1,11.2,0,0,0
06.07.2020 12:00,30.9,677.3,30,1,11.4,0,0,0
06.07.2020 15:00,29.1,676.9,28,2,8.6,0,0,0
06.07.2020 18:00,26.2,676.9,41,1,11.9,0,0,0
06.07.2020 21:00,21.9,677.1,59,1,13.5,0,0,28
07.07.2020 00:00,18.4,676.7,69,2,12.5,0,0,28
07.07.2020 03:00,16.5,676.3,75,1,12.0,0,0,28
07.07.2020 06:00,18.2,676.0,67,1,11.9,0,0,28
07.07.2020 09:00,27.9,675.6,35,1,10.9,0,0,28.5
07.07.2020 12:00,32.9,675.1,23,2,8.9,0,0,28.5
07.07.2020 15:00,32.0,675.1,22,2,8.0,0,0,28.5
07.07.2020 18:00,30.4,675.0,25,3,8.1,0,0,28.5
07.07.2020 21:00,21.1,675.7,45,2,8.7,0,28,47.5
08.07.2020 00:00,19.1,675.6,50,2,8.3,0,28,47.5
08.07.2020 03:00,17.9,675.7,54,3,8.5,0,28,47.5
08.07.2020 06:00,20.3,675.9,51,1,9.7,0,28,47.5
08.07.2020 09:00,26.8,676.5,42,1,12.8,0,28.5,49.5
08.07.2020 12:00,27.0,677.2,43,1,13.4,0,28.5,49.5
08.07.2020 15:00,23.9,677.7,66,2,17.1,0,28.5,49.5
08.07.2020 18:00,16.8,679.3,96,1,16.2,28,28.5,49.5
08.07.2020 21:00,16.9,679.5,96,0,16.2,0,19.5,21.5
09.07.2020 00:00,17.4,679.2,85,2,14.8,0,19.5,21.5
09.07.2020 03:00,15.1,680.3,95,1,14.3,0,19.5,21.5
09.07.2020 06:00,15.3,680.8,91,1,13.9,0.5,19.5,21.5
09.07.2020 09:00,22.5,681.4,60,1,14.2,0,21,21
09.07.2020 12:00,23.2,681.6,59,1,14.8,0,21,21
09.07.2020 15:00,24.9,681.5,55,1,15.2,0,21,21
09.07.2020 18:00,17.6,682.3,97,0,17.1,19,21,21
09.07.2020 21:00,17.1,682.9,97,1,16.6,0,2,2
10.07.2020 00:00,17.1,683.0,97,1,16.6,0,2,2
10.07.2020 03:00,16.5,683.1,98,0,16.1,0,2,2
10.07.2020 06:00,15.9,683.5,97,0,15.4,2,2,2
10.07.2020 09:00,16.2,683.8,97,1,15.7,0,0,0
10.07.2020 12:00,18.0,684.0,85,0,15.4,0,0,0
10.07.2020 15:00,20.3,683.6,72,1,15.1,0,0,0
10.07.2020 18:00,20.5,684.1,70,0,14.8,0,0,0
10.07.2020 21:00,16.2,684.7,93,1,15.0,0,0,0
11.07.2020 00:00,15.6,684.3,89,0,13.8,0,0,0
11.07.2020 03:00,15.2,684.1,87,0,13.1,0,0,0
11.07.2020 06:00,15.1,684.1,87,0,13.0,0,0,0
11.07.2020 09:00,22.2,683.7,55,1,12.6,0,0,0
11.07.2020 12:00,25.3,683.0,42,1,11.5,0,0,0
11.07.2020 15:00,24.7,682.7,42,2,11.0,0,0,0
11.07.2020 18:00,24.9,682.0,42,3,11.1,0,0,0
11.07.2020 21:00,19.2,682.2,63,3,11.9,0,0,0.8
12.07.2020 00:00,20.9,681.3,53,4,10.9,0,0,0.8
12.07.2020 03:00,18.2,680.2,66,3,11.8,0,0,0.8
12.07.2020 06:00,19.1,680.0,66,2,12.5,0,0,0.8
12.07.2020 09:00,23.9,679.4,52,1,13.5,0,0,1.8
12.07.2020 12:00,25.7,678.8,45,2,13.0,0,0,1.8
12.07.2020 15:00,27.8,677.6,33,2,10.1,0,0,1.8
12.07.2020 18:00,25.3,677.1,47,4,13.2,0,0,1.8
12.07.2020 21:00,21.2,677.2,63,3,13.8,0,0.8,1.8
13.07.2020 00:00,18.0,676.6,74,2,13.3,0,0.8,1.8
13.07.2020 03:00,17.5,676.3,79,2,13.8,0,0.8,1.8
13.07.2020 06:00,17.7,676.0,78,1,13.8,0,0.8,1.8
13.07.2020 09:00,21.8,675.4,62,1,14.2,0,1.8,1.8
13.07.2020 12:00,23.6,675.2,57,1,14.5,0,1.8,1.8
13.07.2020 15:00,20.1,675.4,73,2,15.0,0,1.8,1.8
13.07.2020 18:00,19.6,674.7,83,2,16.6,0.8,1.8,1.8
13.07.2020 21:00,16.9,675.7,94,1,16.0,0,1,1
14.07.2020 00:00,14.4,676.2,96,1,13.8,0,1,1
14.07.2020 03:00,12.6,676.6,96,2,12.0,0,1,1
14.07.2020 06:00,14.8,677.5,88,2,12.8,1,1,1
14.07.2020 09:00,22.6,678.5,53,0,12.6,0,0,0
14.07.2020 12:00,25.8,678.7,44,1,12.5,0,0,0
14.07.2020 15:00,25.2,679.1,48,2,13.5,0,0,0
14.07.2020 18:00,23.1,679.8,52,2,12.8,0,0,0
14.07.2020 21:00,20.2,681.1,63,1,13.0,0,0,0
15.07.2020 00:00,15.3,681.4,91,2,13.8,0,0,0
15.07.2020 03:00,14.8,682.0,90,1,13.1,0,0,0
15.07.2020 06:00,16.2,682.6,88,0,14.2,0,0,0
15.07.2020 09:00,16.3,682.8,82,0,13.2,0,0,0
15.07.2020 12:00,17.7,682.8,73,0,12.8,0,0,0
15.07.2020 15:00,19.7,682.5,73,3,14.6,0,0,0
15.07.2020 18:00,20.2,682.3,68,3,14.1,0,0,0
15.07.2020 21:00,17.7,682.4,82,2,14.5,0,0,0
16.07.2020 00:00,16.1,681.7,89,1,14.3,0,0,0
16.07.2020 03:00,14.6,681.3,93,1,13.4,0,0,0
16.07.2020 06:00,15.1,681.2,89,1,13.3,0,0,0
16.07.2020 09:00,22.4,680.7,58,2,13.6,0,0,0
16.07.2020 12:00,25.0,680.0,48,3,13.1,0,0,0
16.07.2020 15:00,25.4,679.8,52,2,14.7,0,0,0
16.07.2020 18:00,24.7,679.5,48,3,13.0,0,0,0
16.07.2020 21:00,20.6,679.3,64,3,13.5,0,0,0
17.07.2020 00:00,19.8,678.6,67,3,13.5,0,0,0
17.07.2020 03:00,17.2,677.8,79,2,13.5,0,0,0
17.07.2020 06:00,18.2,677.8,74,2,13.4,0,0,0
17.07.2020 09:00,21.2,677.6,67,4,14.7,0,0,0
17.07.2020 12:00,23.6,678.2,60,3,15.3,0,0,0
17.07.2020 15:00,21.8,678.8,64,1,14.7,0,0,0
17.07.2020 18:00,21.8,678.7,65,1,15.0,0,0,0
17.07.2020 21:00,18.8,680.0,78,1,14.8,0,0,0
18.07.2020 00:00,15.9,679.8,92,2,14.6,0,0,0
18.07.2020 03:00,13.6,679.5,96,1,12.9,0,0,0
18.07.2020 06:00,13.8,679.9,92,1,12.5,0,0,0
18.07.2020 09:00,23.2,680.2,58,1,14.5,0,0,0
18.07.2020 12:00,26.7,679.8,51,2,15.7,0,0,0
18.07.2020 15:00,27.5,679.6,43,2,13.9,0,0,0
18.07.2020 18:00,26.3,679.9,45,1,13.5,0,0,0
18.07.2020 21:00,20.9,680.5,67,2,14.4,0,0,0
19.07.2020 00:00,19.4,680.5,72,2,14.2,0,0,0
19.07.2020 03:00,17.7,680.5,80,2,14.1,0,0,0
19.07.2020 06:00,16.9,680.1,88,0,14.9,0,0,0
19.07.2020 09:00,24.6,680.5,56,1,15.2,0,0,0
19.07.2020 12:00,28.5,680.1,42,3,14.3,0,0,0
19.07.2020 15:00,29.5,680.1,34,2,12.2,0,0,0
19.07.2020 18:00,28.2,680.0,37,4,12.1,0,0,0
19.07.2020 21:00,22.1,680.1,68,0,15.8,0,0,19
20.07.2020 00:00,19.6,679.6,79,1,15.9,0,0,19
20.07.2020 03:00,17.7,679.4,88,2,15.7,0,0,19
20.07.2020 06:00,18.1,679.7,87,1,15.9,0,0,19
20.07.2020 09:00,26.9,679.6,59,1,18.3,0,0,19
20.07.2020 12:00,31.1,679.2,46,0,18.1,0,0,19
20.07.2020 15:00,32.6,679.0,26,2,10.7,0,0,19
20.07.2020 18:00,30.7,679.0,29,1,10.9,0,0,19
20.07.2020 21:00,21.6,679.6,61,2,13.7,0,19,19
21.07.2020 00:00,18.6,679.5,67,1,12.4,0,19,19
21.07.2020 03:00,17.7,678.8,68,1,11.7,0,19,19
21.07.2020 06:00,17.3,678.9,72,1,12.2,0,19,19
21.07.2020 09:00,25.8,678.4,38,2,10.3,0,19,19
21.07.2020 12:00,27.8,677.3,35,2,10.8,0,19,19
21.07.2020 15:00,15.4,680.9,97,1,14.9,0,19,19
21.07.2020 18:00,18.3,680.2,78,1,14.4,19,19,19
21.07.2020 21:00,16.3,680.9,91,1,14.9,0,0,0
22.07.2020 00:00,15.3,681.2,94,2,14.3,0,0,0
22.07.2020 03:00,15.7,681.4,92,1,14.4,0,0,0
22.07.2020 06:00,16.2,681.7,90,1,14.5,0,0,0
22.07.2020 09:00,20.3,681.7,62,1,12.7,0,0,0
22.07.2020 12:00,23.6,681.4,50,1,12.6,0,0,0
22.07.2020 15:00,24.0,681.1,46,1,11.6,0,0,0
22.07.2020 18:00,22.5,681.0,51,0,11.9,0,0,0
22.07.2020 21:00,18.9,681.2,73,2,13.9,0,0,0
23.07.2020 00:00,17.1,681.5,81,1,13.8,0,0,0
23.07.2020 03:00,14.5,681.4,87,2,12.3,0,0,0
23.07.2020 06:00,14.1,681.2,84,1,11.4,0,0,0
23.07.2020 09:00,21.9,680.8,51,1,11.2,0,0,0
23.07.2020 12:00,24.1,680.5,51,1,13.3,0,0,0
23.07.2020 15:00,24.1,680.0,46,1,11.7,0,0,0
23.07.2020 18:00,21.2,680.1,71,1,15.7,0,0,0
23.07.2020 21:00,18.8,680.5,77,1,14.6,0,0,0
24.07.2020 00:00,15.2,680.5,84,2,12.4,0,0,0
24.07.2020 03:00,14.4,680.2,76,3,10.2,0,0,0
24.07.2020 06:00,14.5,680.1,71,2,9.2,0,0,0
24.07.2020 09:00,21.6,679.9,45,3,9.0,0,0,0
24.07.2020 12:00,24.4,679.9,40,3,9.9,0,0,0
24.07.2020 15:00,25.3,679.9,37,3,9.7,0,0,0
24.07.2020 18:00,24.6,680.0,42,2,10.9,0,0,0
24.07.2020 21:00,20.0,680.5,61,3,12.3,0,0,1
25.07.2020 00:00,19.1,680.5,67,1,12.8,0,0,1
25.07.2020 03:00,16.2,680.0,69,3,10.5,0,0,1
25.07.2020 06:00,16.8,680.2,71,1,11.5,0,0,1
25.07.2020 09:00,24.1,680.2,50,1,12.9,0,0,1
25.07.2020 12:00,23.4,680.5,59,2,15.0,0,0,1
25.07.2020 15:00,25.0,680.2,55,3,15.2,0,0,1
25.07.2020 18:00,25.6,680.1,52,2,14.9,0,0,1
25.07.2020 21:00,20.7,680.1,69,2,14.8,0,1,1.3
26.07.2020 00:00,20.5,679.9,65,3,13.6,0,1,1.3
26.07.2020 03:00,19.1,679.6,71,2,13.7,0,1,1.3
26.07.2020 06:00,18.6,679.9,74,1,13.9,0,1,1.3
26.07.2020 09:00,21.9,680.2,63,4,14.6,0,1,1.3
26.07.2020 12:00,22.0,680.5,68,4,15.7,0,1,1.3
26.07.2020 15:00,23.0,680.8,66,3,16.4,0,1,1.3
26.07.2020 18:00,21.0,680.6,79,5,17.2,1,1,1.3
26.07.2020 21:00,20.0,680.6,78,4,16.1,0,0.3,0.3
27.07.2020 00:00,19.8,680.1,74,3,15.1,0,0.3,0.3
27.07.2020 03:00,19.4,679.6,68,4,13.4,0,0.3,0.3
27.07.2020 06:00,19.5,680.0,68,1,13.5,0,0.3,0.3
27.07.2020 09:00,24.6,680.5,58,1,15.7,0,0.3,2.3
27.07.2020 12:00,24.6,680.9,64,1,17.4,0,0.3,2.3
27.07.2020 15:00,25.2,680.2,57,2,16.1,0,0.3,2.3
27.07.2020 18:00,18.1,682.4,83,1,15.2,0.3,0.3,2.3
27.07.2020 21:00,18.1,682.1,71,4,12.8,0,0,6
28.07.2020 00:00,18.0,680.9,68,3,11.9,0,0,6
28.07.2020 03:00,14.1,679.9,81,1,10.8,0,0,6
28.07.2020 06:00,14.6,679.6,75,0,10.2,0,0,6
28.07.2020 09:00,23.7,680.0,48,1,11.9,0,2,6.3
28.07.2020 12:00,26.6,679.5,46,5,14.1,0,2,6.3
28.07.2020 15:00,26.7,679.2,52,5,16.0,0,2,6.3
28.07.2020 18:00,25.1,678.1,49,3,13.5,0,2,6.3
28.07.2020 21:00,18.0,681.4,78,1,14.1,0,6,6.3
29.07.2020 00:00,15.1,681.1,77,6,11.1,0,6,6.3
29.07.2020 03:00,14.1,679.7,84,0,11.5,0,6,6.3
29.07.2020 06:00,13.6,680.8,91,1,12.2,2,6,6.3
29.07.2020 09:00,17.6,682.0,73,0,12.6,0,4.3,4.3
29.07.2020 12:00,22.8,681.7,56,1,13.4,0,4.3,4.3
29.07.2020 15:00,19.8,682.2,74,0,15.0,0,4.3,4.3
29.07.2020 18:00,17.2,683.1,96,1,16.6,4,4.3,4.3
29.07.2020 21:00,15.3,684.1,96,2,14.6,0,0.3,0.3
30.07.2020 00:00,12.3,683.8,96,1,11.6,0,0.3,0.3
30.07.2020 03:00,11.9,683.8,96,1,11.2,0,0.3,0.3
30.07.2020 06:00,13.2,683.9,96,1,12.6,0.3,0.3,0.3
30.07.2020 09:00,20.5,683.8,69,3,14.5,0,0,1
30.07.2020 12:00,23.1,684.0,56,3,13.8,0,0,1
30.07.2020 15:00,25.2,683.1,51,4,14.3,0,0,1
30.07.2020 18:00,24.7,682.7,37,3,9.2,0,0,1
30.07.2020 21:00,20.1,683.3,42,4,6.7,0,0,13
31.07.2020 00:00,19.6,683.3,55,4,10.4,0,0,13
31.07.2020 03:00,15.6,682.3,74,2,11.0,0,0,13
31.07.2020 06:00,15.3,681.8,79,0,11.6,0,0,13
31.07.2020 09:00,24.2,681.4,46,1,11.8,0,1,43
31.07.2020 12:00,28.8,680.6,25,1,6.9,0,1,43
31.07.2020 15:00,27.6,679.7,30,1,8.5,0,1,43
31.07.2020 18:00,25.6,679.3,42,0,11.9,0,1,43
31.07.2020 21:00,18.7,679.3,76,1,14.4,0,13,53
01.08.2020 00:00,17.7,679.0,74,1,12.9,0,13,53
01.08.2020 03:00,15.9,677.6,94,1,14.9,0,13,53
01.08.2020 06:00,14.1,676.6,94,1,13.2,1,13,53
01.08.2020 09:00,23.5,676.1,51,1,12.9,0,42,58
01.08.2020 12:00,26.3,675.7,44,0,13.0,0,42,58
01.08.2020 15:00,22.7,675.6,58,1,14.1,0,42,58
01.08.2020 18:00,17.3,676.6,96,1,16.7,12,42,58
01.08.2020 21:00,16.1,677.5,97,0,15.6,0,40,46
02.08.2020 00:00,15.6,677.1,97,0,15.1,0,40,46
02.08.2020 03:00,15.8,676.6,97,1,15.3,0,40,46
02.08.2020 06:00,15.3,676.7,97,0,14.9,30,40,46
02.08.2020 09:00,16.4,677.3,97,0,15.9,0,16,16
02.08.2020 12:00,15.9,678.1,97,1,15.4,0,16,16
02.08.2020 15:00,15.5,678.7,95,0,14.7,0,16,16
02.08.2020 18:00,14.4,679.1,94,0,13.5,10,16,16
02.08.2020 21:00,13.6,680.5,94,1,12.6,0,6,6
03.08.2020 00:00,12.6,680.4,97,1,12.1,0,6,6
03.08.2020 03:00,12.7,681.4,96,0,12.1,0,6,6
03.08.2020 06:00,12.0,681.5,96,1,11.3,6,6,6
03.08.2020 09:00,18.6,681.6,65,1,11.9,0,0,0
03.08.2020 12:00,21.0,681.7,54,1,11.3,0,0,0
03.08.2020 15:00,21.4,682.0,54,1,11.7,0,0,0
03.08.2020 18:00,21.4,681.7,44,0,8.5,0,0,0
03.08.2020 21:00,15.1,682.6,80,1,11.7,0,0,0
04.08.2020 00:00,12.2,682.6,91,2,10.7,0,0,0
04.08.2020 03:00,10.5,682.3,92,2,9.2,0,0,0
04.08.2020 06:00,10.8,682.3,87,1,8.7,0,0,0
04.08.2020 09:00,19.9,682.1,46,2,7.8,0,0,0
04.08.2020 12:00,22.4,681.7,43,2,9.2,0,0,0
04.08.2020 15:00,23.5,680.9,41,2,9.5,0,0,0
04.08.2020 18:00,21.8,680.8,47,1,9.8,0,0,0
04.08.2020 21:00,15.8,681.4,72,2,10.7,0,0,0
05.08.2020 00:00,13.0,680.9,79,2,9.5,0,0,0
05.08.2020 03:00,11.5,680.4,83,1,8.6,0,0,0
05.08.2020 06:00,10.0,680.2,81,2,6.8,0,0,0
05.08.2020 09:00,19.2,679.9,47,1,7.7,0,0,0
05.08.2020 12:00,23.3,679.9,37,1,7.9,0,0,0
05.08.2020 15:00,24.2,679.8,30,1,5.4,0,0,0
05.08.2020 18:00,22.1,680.2,32,1,4.8,0,0,0
05.08.2020 21:00,14.8,681.1,64,2,7.9,0,0,0
06.08.2020 00:00,12.0,681.4,77,2,8.0,0,0,0
06.08.2020 03:00,11.4,681.4,79,2,7.9,0,0,0
06.08.2020 06:00,13.2,681.8,77,1,9.3,0,0,0
06.08.2020 09:00,21.7,681.9,52,1,11.4,0,0,0
06.08.2020 12:00,25.6,682.3,31,1,7.1,0,0,0
06.08.2020 15:00,25.9,682.3,39,1,10.9,0,0,0
06.08.2020 18:00,22.7,682.5,56,0,13.4,0,0,0
06.08.2020 21:00,17.1,683.3,80,2,13.5,0,0,0
07.08.2020 00:00,14.6,683.3,80,2,11.1,0,0,0
07.08.2020 03:00,13.8,683.1,82,2,10.7,0,0,0
07.08.2020 06:00,13.7,683.4,82,2,10.7,0,0,0
07.08.2020 09:00,23.1,683.5,50,1,12.0,0,0,0
